tweet,date,city,user_location,place,coordinates,id,link
"Que sentirán las mano de IDIOT4S ÚTILES que votaron por Claudia López??
Me imagino que NADA, por en su mayoría son los que votaron por el MEDIOCRE de Petro y aún lo defienden!! 
Las 2 peores administraciones de la capital ....",2020-11-10 10:54:10,Bogota,Colombia_Bogota,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1326115930716467200,https://twitter.com/i/web/status/1326115930716467200
"DIA SIN CARNE NI QUE HIJUEPUTAS!!!

LA COMPRAMOS UNA SEMANA ANTES A VER SI CLAUDIA LÓPEZ ME VA A ESCULCAR LA NEVERA, MALPARIDA, INEPTA Y RIDICULA.
REMEDO DE ALCALDE...",2020-11-10 06:07:15,Bogota,"BOGOTA, COLOMBIA",,,1326043726079201285,https://twitter.com/i/web/status/1326043726079201285
Video de Claudia López en Bosa por el que le dan 'palo' inmerecido en redes https://t.co/rOxHIopOHe a través de @Pulzo,2020-11-10 06:06:47,Bogota,Bogotá - Colombia,,,1326043609171374080,https://twitter.com/i/web/status/1326043609171374080
@lvmmoreno @Saulo90346890 Así debemos hacer aquí en Colombia si Iván Duque y Claudia López se hacen los pendejos,2020-11-10 05:16:26,Bogota,Paratebueno,,,1326030936362901510,https://twitter.com/i/web/status/1326030936362901510
@andresportillo_ @ClaudiaLopez mejor 365 dias sin Claudia Lopez (y contando) haria mas felices a todos los Bogotanos,2020-11-10 04:29:49,Bogota,Fontibón,,,1326019206815621120,https://twitter.com/i/web/status/1326019206815621120
"A través de una tutela, un ciudadano venezolano pide que la alcaldesa Claudia López se retracte por declaraciones sobre ciudadanos del vecino país. #CityNoticias https://t.co/VvUK3GUR4R",2020-11-10 03:34:42,Bogota,Bogotá,,,1326005336281657344,https://twitter.com/i/web/status/1326005336281657344
"#Bogotá Día sin filas, día sin aglomeración, día sin carro y ahora @ClaudiaLopez propone día sin carne. ¡Dios mío!
¿Para cuándo tendremos día sin Claudia López?",2020-11-10 03:28:21,Bogota,Bogotá. Colombia,,,1326003737878532096,https://twitter.com/i/web/status/1326003737878532096
"@ELTIEMPO Empedo el socialismo del siglo XXI en Bogotá, que sería de colombia con un presidente así. Que dirán los que votaron por Claudia Lopez?",2020-11-10 03:26:58,Bogota,Cota cundinamarca ,,,1326003386819506176,https://twitter.com/i/web/status/1326003386819506176
No estamos enfrentando una segunda ola de Covid: @ClaudiaLopez #RadioRed970AM #RCNRadio https://t.co/aMSgwFvB7t,2020-11-10 03:09:05,Bogota,Bogotá,,,1325998888973705216,https://twitter.com/i/web/status/1325998888973705216
"@EnriquePenalosa ha sido lo más grande que le ha pasado a Bogotá. Si no fuera por él y su gestión, Claudia López no tendría nada para mostrar ahora mismo. Ojalá se apunte para el 2022.",2020-11-10 02:58:18,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='011932b747a077bc', url='https://api.twitter.com/1.1/geo/id/011932b747a077bc.json', place_type='city', name='Villavicencio', full_name='Villavicencio, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-73.7705739969965, 3.91530799594263], [-73.1702369961713, 3.91530799594263], [-73.1702369961713, 4.26127500467929], [-73.7705739969965, 4.26127500467929]]]), attributes={})",,1325996174353035266,https://twitter.com/i/web/status/1325996174353035266
"Éste día lo anhelamos con locura UN DÍA SIN CLAUDIA LOPEZ , Bogotá respiraria aire puro https://t.co/pHqdcwspbR",2020-11-10 02:53:02,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325994850588762113,https://twitter.com/i/web/status/1325994850588762113
"Le pasó lo de Claudia López.Sabía que el medio metro de Peñalosa era y es corrupto,sin embargo lo apoyó para joder a Petro.Los verdaderos jodidos,los bogotanos. https://t.co/RHnJQ21Qdc",2020-11-10 02:48:46,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='006871b06bd45e5a', url='https://api.twitter.com/1.1/geo/id/006871b06bd45e5a.json', place_type='city', name='Líbano', full_name='Líbano, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-75.1777580030165, 4.72427100253573], [-75.0072629997109, 4.72427100253573], [-75.0072629997109, 4.96689199529714], [-75.1777580030165, 4.96689199529714]]]), attributes={})",,1325993774544195595,https://twitter.com/i/web/status/1325993774544195595
"Así es la lógica de la alcaldesa claudia lopez, ella cree que se la sabe todas y demostró que no sabe es nada. https://t.co/KSLho1KGdo",2020-11-10 02:38:43,Bogota,Bogotá,,,1325991248096845824,https://twitter.com/i/web/status/1325991248096845824
"Claudia Nayibe, alias “la pandemia” Lopez https://t.co/HUwjivDzkO",2020-11-10 01:42:16,Bogota,Bogota,,,1325977041309749248,https://twitter.com/i/web/status/1325977041309749248
@ANIABELLO_R Bogotá esta en manos de....Claudia Lopez.,2020-11-10 01:26:26,Bogota,bogota,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325973056905498624,https://twitter.com/i/web/status/1325973056905498624
Hoy una costeña me insultó diciéndome Claudia López 🤔,2020-11-10 01:07:34,Bogota,"Bogota, Colombia",,,1325968306323550209,https://twitter.com/i/web/status/1325968306323550209
@JMVivancoHRW @CaracolRadio Este idiota cara de claudia López cual es la vaina con Uribe.,2020-11-10 01:01:59,Bogota,Bogota Colombia,,,1325966904499068931,https://twitter.com/i/web/status/1325966904499068931
@ElRepublicano09 @ClaudiaLopez Claudia López se terminó de deschavetar.,2020-11-10 01:01:33,Bogota,"Cota, Colombia",,,1325966791848452097,https://twitter.com/i/web/status/1325966791848452097
En Bogotá nos gobierna Claudia La Loca López.,2020-11-10 00:23:03,Bogota,"Bogotá, Colombia",,,1325957103178100742,https://twitter.com/i/web/status/1325957103178100742
Hoy es un buen día para recordar el verdadero talante de Claudia López: https://t.co/80jEB9yf3P,2020-11-10 00:16:31,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='011b60bc40869639', url='https://api.twitter.com/1.1/geo/id/011b60bc40869639.json', place_type='city', name='Cajicá', full_name='Cajicá, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.0941849974441, 4.86028499977111], [-74.0033419992688, 4.86028499977111], [-74.0033419992688, 4.95898699816755], [-74.0941849974441, 4.95898699816755]]]), attributes={})",,1325955462278295553,https://twitter.com/i/web/status/1325955462278295553
@EmelRojasC @CanalCapital @ClaudiaLopez Canal Capital fue donde cambiaron las funciones del manual para poder contratar a la actual gerente y aportante a la campaña de Claudia López???,2020-11-10 00:15:45,Bogota,Bogotá Colombia,,,1325955266047844352,https://twitter.com/i/web/status/1325955266047844352
Bogotá amenazada por una espantosa inseguridad. ¿Y Claudia López? Pendiente únicamente de que le hagan publicidad. ¡Pantallera! https://t.co/xdLNTbvgmr,2020-11-10 00:13:59,Bogota,Bogotá / Colombia,,,1325954824840622080,https://twitter.com/i/web/status/1325954824840622080
"Sigan mamertos votando por a Petro, Claudia López y compañía y tendrán no uno, varios días sin carne, leche, huevos, pan, agua, luz eléctrica, sigan... https://t.co/K0jooBYe6e",2020-11-10 00:12:48,Bogota,"Bogotá, Colombia",,,1325954525744803841,https://twitter.com/i/web/status/1325954525744803841
@GabrielSantosCD Uds se imaginan un dia sin Claudia Lopez ?,2020-11-10 00:11:02,Bogota,"Cajicá, Colombia",,,1325954079332462593,https://twitter.com/i/web/status/1325954079332462593
Por xenófoba: Juez exige a Claudia López borrar publicaciones sobre venezolanos y disculpas públicas https://t.co/heWwH5Ky53,2020-11-10 00:00:33,Bogota,Bogota,,,1325951444403556352,https://twitter.com/i/web/status/1325951444403556352
Cada día odio un poquito más a los brutos que nos montaron a la asquerosa de Claudia Lopez en la alcaldía de Bogotá 🤦🏻‍♂️.,2020-11-09 23:58:34,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325950944237006848,https://twitter.com/i/web/status/1325950944237006848
"Hágame el hpta favor, ¿entonces ahora la inepta me va a decir que comer?, puras pendejadas para ganar votos de jóvenes incautos, primero de enero inicia revocatoria urgente, después Doña Claudia Lopez va a terminar multando a heterosexuales casados #Inepta https://t.co/K0jooBYe6e",2020-11-09 23:47:55,Bogota,"Bogotá, Colombia",,,1325948264668155904,https://twitter.com/i/web/status/1325948264668155904
"Enserio q Bogotá esta desborda ppr la inseguridad, y Claudia López? Bien gracias, sino salgo en tv no cuenta. https://t.co/zsWq2zE1zz",2020-11-09 23:23:50,Bogota,"Bogotá, DC, Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325942202414084096,https://twitter.com/i/web/status/1325942202414084096
@camiloparadag Ella es la Claudia López pero gringa,2020-11-09 22:52:08,Bogota,Bogota,,,1325934224155799552,https://twitter.com/i/web/status/1325934224155799552
@heidy_up Una candidatura de Claudia López a la presidencia depende de su gobierno como alcaldesa de Bogotá y en este país dudo que haya posibilidad para una mujer,2020-11-09 22:36:32,Bogota,Bogotá (Colombia),,,1325930300879364098,https://twitter.com/i/web/status/1325930300879364098
Claudia López asegura que Bogotá no es Dubai por culpa de los venezolanos https://t.co/xv8CxJ0Wb7 vía @chiguirebipolar 😂😂😂😂,2020-11-09 22:27:54,Bogota,"Bogota, Colombia",,,1325928127214874624,https://twitter.com/i/web/status/1325928127214874624
"De acuerdo con la alcaldesa de Bogotá, Claudia López, en enero debe volver la educación pública a las aulas  https://t.co/tR3YK9u6U0",2020-11-09 21:56:47,Bogota,"Bogotá, Colombia",,,1325920296570920962,https://twitter.com/i/web/status/1325920296570920962
@angelamrobledo @IvanDuque Ud está hablando de Claudia López?,2020-11-09 21:25:30,Bogota,Bogotá ,,,1325912423749087233,https://twitter.com/i/web/status/1325912423749087233
Admiten tutela que exige a Claudia López retractarse por declaraciones contra venezolanos https://t.co/68enRKLLCo,2020-11-09 21:22:20,Bogota,"Colombia, Bogotá",,,1325911623878410240,https://twitter.com/i/web/status/1325911623878410240
"#NoticiasCapital | La alcaldesa Claudia López presentó la segunda manzana del cuidado de la ciudad, ubicada en la localidad de Bosa. Esto es lo que debes saber sobre estos lugares. → https://t.co/XZO17yxjbK",2020-11-09 21:00:00,Bogota,"Bogotá, Colombia",,,1325906004333244421,https://twitter.com/i/web/status/1325906004333244421
"@edoilustrado @coalicionve @ClaudiaLopez Claudia López que coma mierda bastante colombianos fueron y están en Venezuela y como jodieron la mayoría entonces de que se queja? Si no puede poner órden, no sirve para el cargo.. el que haga algo malo cárcel independiente de su nacionalidad...",2020-11-09 20:52:04,Bogota,Bogotá,,,1325904007265718273,https://twitter.com/i/web/status/1325904007265718273
Admiten tutela para que Claudia López se retracte por sus declaraciones contra los venezolanos - Infobae https://t.co/AJURmZkf8U,2020-11-09 20:27:15,Bogota,"Pereira, Colombia",,,1325897765453443072,https://twitter.com/i/web/status/1325897765453443072
"El regreso a clases presenciales es uno de los temas más polémicos en la capital. ¿Qué dice la alcaldesa Claudia López al respecto? 

Esto fue lo que respondió  en entrevista con EL TIEMPO. ➡️ https://t.co/4qCG2bUaDo https://t.co/fVaImt0hsl",2020-11-09 20:20:00,Bogota,"Bogotá, Colombia",,,1325895938393710593,https://twitter.com/i/web/status/1325895938393710593
"La alcaldesa @ClaudiaLopez
Es la que le está haciendo ""la vida cuadritos"" a la población venezonala. ¡Debe retractarse por las afirmaciones que viene haciendo en su contra. 
https://t.co/pgfSKypjPd",2020-11-09 19:57:40,Bogota,"BOGOTA, COLOMBIA",,,1325890318147997698,https://twitter.com/i/web/status/1325890318147997698
Claudia López revisó el proyecto para la construcción del nuevo Hospital de Bosa https://t.co/ZowHxPgquT,2020-11-09 19:51:05,Bogota,"Colombia, Bogotá",,,1325888662307921920,https://twitter.com/i/web/status/1325888662307921920
"Ciudad Bolívar y Bosa ya cuentan con su #ManzanaDelCuidado, “en estos cuatro años cada localidad tendrá una” aseguró la alcaldesa Claudia López, desde Bosa El Porvenir, en la entrega de #ManzanaDelCuidadoBosa. https://t.co/0IObhITIR8",2020-11-09 19:35:13,Bogota,"Bogotá, Colombia",,,1325884669645221888,https://twitter.com/i/web/status/1325884669645221888
“Claudia López es muy consciente de la responsabilidad de los gobiernos locales en el cumplimiento de los ODS y en la responsabilidad por la igualdad de género” dijo la Secretaria @drodriguezfr de @secredistmujer durante el @WomenLeadersGF #WomenLeadersIceland #Reykjavik20 https://t.co/wFjYAxHLDj,2020-11-09 19:26:07,Bogota,"Bogotá, Colombia",,,1325882377671991297,https://twitter.com/i/web/status/1325882377671991297
"Con la participación de 13 entidades del distrito,  la alcaldesa Claudia López inauguró la segunda manzana del cuidado que estará ubicada en  la localidad de Bosa. Más detalles en #CityNoticiasMD https://t.co/AwXrwSRh5W",2020-11-09 19:13:42,Bogota,Bogotá,,,1325879253959892994,https://twitter.com/i/web/status/1325879253959892994
"#Educación 📚| El regreso a clases en Bogotá será en 2021

Hablamos con la alcaldesa Claudia López sobre el tema. Y hoy publicamos más información al respecto ➡️ https://t.co/k3qaEMQc5w https://t.co/79Fjbj6ayG",2020-11-09 19:02:00,Bogota,Bogotá,,,1325876310388973570,https://twitter.com/i/web/status/1325876310388973570
